amenity,denomination,name,religion,id,lon,lat
place_of_worship,anglican,St Mark's Anglican Church,christian,490532918,149.46065,-35.42501
place_of_worship,uniting,Croxton Uniting Church,christian,492068617,144.9936424,-37.7595863
place_of_worship,uniting,Christ Church Kensington,christian,493881504,144.9275056,-37.793214
place_of_worship,coptic_orthodox,St Mary's Coptic Orthodox Church,christian,493881505,144.9273511,-37.7940754
place_of_worship,uniting,Wellers Hill Tarragindi Uniting Church,christian,499720718,153.0442867,-27.5290294
place_of_worship,anglican,All Saint's Church,christian,503787427,144.9927844,-37.8586354
place_of_worship,seventh_day_adventist,Esk Seventh-day Adventist Church,christian,504890970,152.4124866,-27.2355582
place_of_worship,jehovahs_witness,Jehovah's Witness Kingdom Hall,christian,505063811,115.7240461,-31.6660165
place_of_worship,lutheran,The Rock Lutheran Church,christian,506040026,152.4229489,-27.2381484
place_of_worship,anglican,Macquarie Anglican Churches (St Dunstan's),christian,508029596,151.1007437,-33.7939335
place_of_worship,salvation_army,Salvation Army,christian,512079120,145.1148569,-37.9806141
place_of_worship,anglican,St Anne's Anglican,christian,512143822,150.9559105,-33.9487669
place_of_worship,ukrainian_orthodox,Saint Basil,christian,514262410,151.7502393,-32.9147041
place_of_worship,catholic,St Joseph's South Yarra,christian,517098613,144.9939804,-37.8429283
place_of_worship,greek_orthodox,Greek Orthodox Church of Sts Constantine and Helen,christian,517109171,144.9933625,-37.844921
place_of_worship,presbyterian,Presbyterian,christian,519730657,150.4609885,-27.2760978
place_of_worship,catholic,St Christopher's Catholic Church,christian,520772523,150.952118,-33.9529372
place_of_worship,uniting,Buderim Uniting Church,christian,525456643,153.0556205,-26.6837566
place_of_worship,anglican,Macquarie Anglican Churches (St George's),christian,526571805,151.0983187,-33.78191
place_of_worship,uniting,Richmond Uniting Church,christian,534016280,144.9985282,-37.8205855
place_of_worship,roman_catholic,St Patrick and St Brigid,christian,534100585,151.44689,-33.0787116
place_of_worship,catholic,Our Lady Of Graces Catholic Church Carina,christian,536508799,153.0896518,-27.4911434
place_of_worship,anglican,St Stephens,christian,537641186,150.4484611,-34.4512936
place_of_worship,catholic,St Peter Julian Eymard Catholic Church,christian,538213008,145.3153721,-37.7877276
place_of_worship,catholic,St Michael's Catholic Church,christian,538378369,150.448912,-34.4472979
place_of_worship,anglican,St Bartholomew The Apostle,christian,538659979,149.3660316,-33.5808195
place_of_worship,anglican,Christ Church,christian,538717494,149.2558714,-33.5308754
place_of_worship,anglican,Saint Mary's,christian,539909075,151.9318189,-27.5775287
place_of_worship,uniting,Toorak Uniting Church,christian,541331282,145.0196815,-37.8420906
place_of_worship,anglican,St John's Anglican Church,christian,541331287,145.0147634,-37.8420567
place_of_worship,anglican,All Saints Church,christian,543387481,151.0089676,-33.809472
place_of_worship,presbyterian,St Pauls,christian,549682053,149.2550646,-33.5311402
place_of_worship,presbyterian,Scots Presbyterian Church,christian,558722057,145.8542027,-38.1364816
place_of_worship,uniting,Saint Luke's,christian,559377212,144.3103979,-38.1690028
place_of_worship,anglican,Milton Anglican Church,christian,559831233,150.437044,-35.317515
place_of_worship,baptist,Albert Park/Port Melbourne Baptist Church,christian,566508455,144.9552429,-37.8463335
place_of_worship,catholic,St Paul's,christian,566510208,148.0156041,-40.1195776
place_of_worship,orthodox,St Nikola Macedonian Orthodox Church,christian,567833494,145.0242441,-37.7319058
place_of_worship,orthodox,Community Church Warragul,christian,569942092,145.9222282,-38.1675995
place_of_worship,presbyterian,Bethel Independent,christian,569956354,115.90575749999999,-31.9830369
place_of_worship,uniting,Uniting Church,christian,571322280,144.9995578,-37.845501
place_of_worship,anglican,St Martin's Anglican Church,christian,571322285,144.9996329,-37.8444674
place_of_worship,brethren,Brethren's Meeting Room,christian,571382381,153.0662054,-27.4508455
place_of_worship,anglican,Saint Phillips,christian,571490337,115.7601554,-31.9932217
place_of_worship,presbyterian,Auld Kirk,christian,574256879,146.9056807,-41.2130964
place_of_worship,orthodox,Church of St Demetrios,christian,575455088,145.0004401,-37.8530739
place_of_worship,anglican,St Matthews Anglican Church,christian,576843551,144.9927339,-37.8515451
place_of_worship,baptist,Mentone Baptist Church,christian,577519953,145.0724314,-37.9741836
place_of_worship,uniting,Cloncurry Uniting Church,christian,581892521,140.5084709,-20.7090588
place_of_worship,catholic,St Colman's Parish - Cloncurry,christian,581903209,140.5058061,-20.700957
place_of_worship,anglican,St Barnabas,christian,582522398,148.2390222,-40.2091875
place_of_worship,anglican,St Alban's,christian,583526116,148.0171121,-40.1192236
place_of_worship,anglican,Saint Stephen's,christian,585074671,153.0610298,-27.5051028
place_of_worship,interdenominational,Belgrave Heights Convention,christian,586432408,145.3497544,-37.926617
place_of_worship,anglican,Carlotta Tye Memorial Anglican,christian,587613183,145.3748462,-37.9151181
place_of_worship,roman_catholic,The Immaculate Conception Catholic Church Carcoar,christian,587665355,149.1421809,-33.6098371
place_of_worship,anglican,St Stephen Martyr Church,christian,587680402,149.0726211,-33.6472865
place_of_worship,catholic,St Ita's Catholic church,christian,588389623,145.8610864,-38.1321651
place_of_worship,anglican,St James,christian,590113324,148.4042772,-33.9951621
place_of_worship,baptist,Waverley Baptist Church,christian,598493962,145.1828357,-37.891266
place_of_worship,anglican,Saint Pauls,christian,598781928,150.92165549999999,-31.0916281
place_of_worship,anglican,St Andrew's,christian,599484540,152.157857,-32.6663386
place_of_worship,seventh_day_adventist,Maida Vale,christian,599501222,116.0191017,-31.9451508
place_of_worship,evangelical,Warragul Church of Christ,christian,599532216,145.929203,-38.1453114
place_of_worship,anglican,Oxley Vale Anglican Community Church,christian,599823130,150.8952463,-31.0585352
place_of_worship,uniting,Barwon Heads Uniting Church,christian,600598620,144.4920467,-38.2793949
place_of_worship,anglican,LMAP Glenbrook,christian,600758262,150.6203381,-33.7656163
place_of_worship,anglican,St Marks Church,christian,602149838,147.7390525,-35.2727399
place_of_worship,anglican,Bannaby Church,christian,603028549,149.9931794,-34.4428982
place_of_worship,church_of_christ,Caloundra Churches of Christ,christian,605287026,153.1343815,-26.7833905
place_of_worship,united_reformed,Thornbury Church of Christ,christian,607445300,144.9942675,-37.7569259
place_of_worship,catholic,Our Lady of the Rosary Catholic Church,christian,610046399,153.1425724,-26.797408
place_of_worship,anglican,St Aidans,christian,612762775,147.1534085,-41.4388302
place_of_worship,anglican,St Johns Church,christian,612762787,147.1414913,-41.4397064
place_of_worship,catholic,Our Lady's Catholic Church,christian,612785845,146.3223835,-36.372562
place_of_worship,anglican,Holy Trinity Cathedral,christian,612785951,146.3211665,-36.3551527
place_of_worship,uniting,Uniting Church of Wangaratta,christian,612785989,146.3247208,-36.3529076
place_of_worship,uniting,Emerald Uniting Church,christian,612900998,145.4443671,-37.9279646
place_of_worship,brethren,Brethren's Meeting Room,christian,613353712,153.1023819,-27.4642612
place_of_worship,anglican,St Matthew's,christian,614546536,150.5001338,-32.3694719
place_of_worship,roman_catholic,St Josephs,christian,615320945,150.8381768,-31.7690089
place_of_worship,uniting,Merthyr Uniting Church,christian,616081626,153.0443113,-27.4685187
place_of_worship,anglican,St Oswalds,christian,616207574,150.724425,-31.6465029
place_of_worship,anglican,St Michael's Anglican Church,christian,617383880,146.2993016,-36.3547966
place_of_worship,salvation_army,Salvation Army,christian,617383881,146.3034665,-36.351008
place_of_worship,seventh_day_adventist,Wangaratta Seventh-day Adventist Church,christian,617383918,146.304594,-36.3584749
place_of_worship,baptist,Caloundra Baptist Church,christian,617422388,153.1255664,-26.7931726
place_of_worship,uniting,Caloundra Uniting Church,christian,617422402,153.1311795,-26.7946536
place_of_worship,presbyterian,St. Cuthberts Presbyterian Church,christian,619128475,144.9979744,-37.9101978
place_of_worship,uniting,Dundas West,christian,619801951,151.04078,-33.8015493
place_of_worship,roman_catholic,Holy Innocents,christian,620517665,151.1533673,-30.880335
place_of_worship,roman_catholic,St Marie Therese,christian,621167516,151.0545973,-31.0560766
place_of_worship,catholic,St Monica's Catholic Church,christian,622991252,144.9065557,-37.8010577
place_of_worship,anglican,St Matthews,christian,623046744,149.5459288,-32.0182453
place_of_worship,anglican,St Raphael's Church (Anglican),christian,628524378,147.2598131,-42.9218696
place_of_worship,baptist,Glenbrook Baptist Church,christian,631493703,150.6178451,-33.7614178
place_of_worship,greek_orthodox,Saint Demetrios,christian,632032285,149.2314438,-35.3452328
place_of_worship,catholic,St. Bernard's Catholic Church,christian,632237672,144.3240492,-38.1855461
place_of_worship,catholic,St Brigid's Church,christian,632349501,144.9764452,-37.7922357
place_of_worship,anglican,Holy Trinity Anglican Church,christian,633025176,144.4040165,-38.0179907
place_of_worship,baptist,Lifeway Christian Church,christian,633182561,144.4059098,-38.0176679
place_of_worship,anglican,Anglican Church,christian,633191333,149.237516,-35.3548607
place_of_worship,church_of_christ,Monash City Church of Christ,christian,633904457,145.1621191,-37.8810591
place_of_worship,baptist,Grace Baptist Community Church,christian,634146400,145.1445841,-37.9020169
place_of_worship,macedonian_orthodox,Macedonian Church,christian,634146406,149.235423,-35.3545073
place_of_worship,catholic,Assumption Church,christian,634800746,149.5656875,-33.4124381
place_of_worship,catholic,Holy Family,christian,637944162,150.471222,-35.3563919
place_of_worship,uniting,Uniting Church,christian,638075574,149.235316,-35.3556934
place_of_worship,catholic,St Mary's Star of the Sea,christian,638148894,150.4310906,-35.3108981
place_of_worship,anglican,St Martins,christian,638148900,150.4737575,-35.3566876
place_of_worship,lutheran,Lutheran Calvary Church,christian,643947284,152.9584131,-26.8979369
place_of_worship,anglican,Drouin Anglican Church,christian,644654309,145.8537078,-38.1344875
place_of_worship,church_of_christ,Lifestreams Christian Church,christian,645749413,115.8737797,-32.0009555
place_of_worship,catholic,Sacred Heart Catholic Church,christian,648880718,145.2241361,-36.4396801
place_of_worship,presbyterian,Belconnen Presbyterian Church,christian,651012029,149.0405035,-35.2329694
place_of_worship,greek_orthodox,Greek Orthodox Church of Our Lady of Myrtles,christian,652258185,146.3236501,-36.3752222
place_of_worship,salvation_army,Belconnen Salvation Army,christian,652960508,149.0393825,-35.2335772
place_of_worship,baptist,Belconnen Baptist Church,christian,652960563,149.0513102,-35.2385225
place_of_worship,baptist,Dickson Memorial Baptist Church,christian,655518690,149.1405411,-35.249951
place_of_worship,anglican,All Saint's Anglican Church,christian,655524237,149.1394521,-35.2647436
place_of_worship,ukrainian_greek_catholic,Ukrainian Catholic Centre,christian,655587709,149.1176533,-35.2438692
place_of_worship,roman_catholic,St Bridgid's Church,christian,655591184,149.1424132,-35.2548573
place_of_worship,uniting,St Margaret's Uniting Church,christian,657789017,149.1552721,-35.2474602
place_of_worship,anglican,St. Marks Church,christian,659126049,145.4374005,-37.9325376
place_of_worship,catholic,St Brendan's Church,christian,660131255,145.4067959,-36.3743968
place_of_worship,russian_orthodox,Holy Virgin's Protection,christian,660911846,144.9891261,-37.8440546
place_of_worship,anglican,All Saints Anglican,christian,665793125,152.596684,-27.5656921
place_of_worship,salvation_army,Bathurst Corps,christian,668184713,149.5704033,-33.4164565
place_of_worship,lutheran,Bathurst Redeemer Lutheran Church,christian,668184726,149.5779601,-33.4114656
place_of_worship,uniting,O'Connor Uniting Church,christian,669492366,149.12136279999999,-35.2550674
place_of_worship,catholic,St Joseph's Church,christian,672567804,144.703225,-36.3650838
place_of_worship,catholic,St Marys Church,christian,677379768,149.8520861,-33.4296176
place_of_worship,catholic,Polish Church,christian,678143098,115.894164,-31.9309855
place_of_worship,uniting,Ashfield Uniting,christian,680288556,151.1272667,-33.8902427
place_of_worship,catholic,Immaculate Heart of Mary,christian,681603683,115.7674777,-31.8936344
place_of_worship,baptist,Baptist Church,christian,683088317,152.1522423,-32.6624411
place_of_worship,exclusive_brethren,Exclusive Brethren,christian,685188964,147.5935293,-37.8194772
place_of_worship,presbyterian,Presbyterian Church,christian,686238659,150.614865,-33.67327
place_of_worship,catholic,Holland Park Mt Gravatt Parish,christian,687288455,153.0729334,-27.5317037
place_of_worship,anglican,Church of the Holy Name Anglican Church,christian,688359428,145.1819602,-37.8568767
place_of_worship,protestant,St Peters Parish Hall,christian,692959842,153.3814933,-27.6480941
place_of_worship,anglican,Saint Saviour's Anglican Church,christian,692994989,145.6349005,-16.8196514
place_of_worship,anglican,Saint Nicholas Church,christian,694183250,115.1108002,-21.6367926
place_of_worship,anglican;uniting,Emmanuel Anglican and Uniting Church,christian,697232652,146.8605238,-36.1251475
place_of_worship,presbyterian,St Margaret's Presbyterian Church Blaxland,christian,698087702,150.6084378,-33.7419316
place_of_worship,anglican,Glasshouse Country Anglican Church,christian,699491942,152.9426495,-26.8579292
place_of_worship,uniting,Glasshouse Country Uniting Church,christian,699491949,152.9598528,-26.8718083
place_of_worship,baptist,Glasshouse Country Baptist Church,christian,699491956,152.9522239,-26.8615533
place_of_worship,anglican,St Barnabas Anglican Church,christian,699516701,153.0008477,-27.4512229
place_of_worship,anglican,St Johns Anglican Church,christian,703160346,149.1404248,-35.2876311
place_of_worship,greek_orthodox,The Presentation of our Lord,christian,703553414,144.9639239,-37.743085
place_of_worship,catholic,St Augustine's Church,christian,704252900,145.0442407,-36.3093405
place_of_worship,catholic,St Thomas Catholic Church,christian,704424907,142.9100138,-38.2405451
place_of_worship,presbyterian,Thomson Memorial Presbyterian Church,christian,704425491,142.9113173,-38.2409033
place_of_worship,uniting,Timboon Uniting Church,christian,704796354,142.9735739,-38.4834087
place_of_worship,presbyterian,Sunshine Presbyterian Church,christian,707018336,144.8279217,-37.7840856
place_of_worship,uniting,Greystanes Uniting Church,christian,711136339,150.9492856,-33.831448
place_of_worship,catholic,St Bernadette Church,christian,718622840,145.0349999,-37.7625083
place_of_worship,roman_catholic,St Patrick's Church,christian,732562142,143.9169183,-35.7262479
place_of_worship,catholic,Sacred Heart Somerset,christian,737256491,145.832063,-41.043095
place_of_worship,uniting,Uniting Church Neville,christian,745479465,149.2168081,-33.7104006
place_of_worship,baptist,West Ryde Baptist Church,christian,745486287,151.0844522,-33.8074103
place_of_worship,seventh_day_adventist,Samoan Carrum Downs Seventh-day Adventist Church,christian,746910506,145.1892447,-38.0703982
place_of_worship,roman_catholic,St Kieran's,christian,762760667,151.2674176,-33.7823927
place_of_worship,roman_catholic,St Joseph's Catholic Church,christian,762983968,152.9602404,-26.6300625
place_of_worship,uniting,Centre for Theology and Ministry,christian,763661371,144.96165009999999,-37.7926088
place_of_worship,anglican,Worship Center,christian,764736364,147.304872,-42.859235
place_of_worship,presbyterian,Bowenfels Presbyterian Church,christian,764757427,150.1219673,-33.5111099
place_of_worship,anglican,St Marks Anglican Church,christian,768258610,148.375595,-34.4647479
place_of_worship,uniting,Tea Gardens Uniting Church,christian,772341988,152.1562453,-32.6638193
place_of_worship,presbyterian,Scots - Clayfield,christian,775914934,153.049342,-27.4224343
place_of_worship,uniting,Port Hedland Uniting church,christian,778184940,118.6316962,-20.3043222
place_of_worship,baptist,Upwey Baptist Church,christian,798469426,145.3326471,-37.9036628
place_of_worship,anglican,Chapel of St Mary & St George,christian,798470854,115.98123,-31.8947891
place_of_worship,anglican,Church of the Holy Spirit,christian,800398826,145.3288694,-37.903370699999996
place_of_worship,uniting,Glebe Road Uniting Church,christian,811151071,152.7856682,-27.6169998
place_of_worship,uniting,Trinity Uniting Church,christian,816232880,152.7852881,-27.6078696
place_of_worship,reformed,Sydney Reformed,christian,819907412,151.1334193,-33.8035957
place_of_worship,catholic,Little Flower Catholic Church,christian,821494008,153.1634739,-27.0833165
place_of_worship,baptist,Bribie Island Baptist Church,christian,821581511,153.1587557,-27.0781121
place_of_worship,pentecostal,Westside Christian Church,christian,821679379,151.9409392,-27.5724824
place_of_worship,presbyterian,Inglewood Presbyterian Church,christian,821822961,151.0822458,-28.4163242
place_of_worship,catholic,Our Lady of the Southern Cross Church,christian,821822963,151.080554,-28.4135342
place_of_worship,anglican,St John's,christian,821822965,151.0818285,-28.4134962
place_of_worship,pentecostal,Spring Street Christian Church,christian,825410535,151.9483229,-27.6014714
place_of_worship,uniting,Cherrybrook Uniting Church,christian,830116572,151.0428551,-33.7306294
place_of_worship,anglican,Corrimal Anglican Church,christian,834024105,150.897595,-34.3685706
place_of_worship,uniting,Morayfield Community Uniting Church,christian,834848405,152.9705456,-27.1074679
place_of_worship,uniting,Elimbah Uniting,christian,834966406,152.9441788,-27.0124003
place_of_worship,lutheran,St Pauls,christian,834975125,152.9338036,-27.0723459
place_of_worship,uniting,Caboolture Uniting,christian,834976850,152.9314516,-27.0775213
place_of_worship,anglican,Holy Trinity Anglican Church,christian,836085522,144.9016021,-37.8601894
place_of_worship,anglican,Holy Trinity Anglican Church,christian,838296496,150.996632,-33.764974
place_of_worship,presbyterian,Tamborine Mt Presbyterian Church,christian,838806302,153.1851687,-27.9242492
place_of_worship,catholic,St John the Baptist Catholic church,christian,840160461,153.1753929,-27.9275739
place_of_worship,uniting,Forest Reefs Uniting Church,christian,841484907,149.08749,-33.4687735
place_of_worship,uniting,Saint Lukes Uniting Church Robinvale,christian,841775315,142.7747051,-34.5890331
place_of_worship,anglican,Saint Peters Anglican Church Robinvale,christian,841775422,142.7723504,-34.589572
place_of_worship,seventh_day_adventist,Seventh Day Adventist Church,christian,841777367,142.7722182,-34.5864517
place_of_worship,anglican,St George's Anglican Church,christian,842156666,153.1949068,-27.9262204
place_of_worship,uniting,Holland Park Uniting Church,christian,845466793,153.0629358,-27.5201186
place_of_worship,uniting,Northmead Uniting Church,christian,847354465,150.9937734,-33.7890888
place_of_worship,catholic,St . Therese Catholic Church,christian,847653928,144.3161016,-38.3310193
place_of_worship,uniting,Uniting Church,christian,848692544,144.3207791,-38.3337199
place_of_worship,jehovahs_witness,Kingdom Hall of Jehovah's Witnesses,christian,848692545,144.3153091,-38.3250092
place_of_worship,lutheran,St. Davids Lutheran Church,christian,848692913,144.2707149,-38.2769264
place_of_worship,uniting,Capalaba Uniting Church,christian,849221008,153.2012115,-27.5374429
place_of_worship,apostolic,Apostolic Church of Queensland,christian,849448555,152.4527781,-27.5615893
place_of_worship,anglican,Christ Church Birregurra,christian,849463380,143.7871918,-38.3416788
place_of_worship,uniting,Uniting Church Birregurra,christian,849463652,143.7893673,-38.3399052
place_of_worship,catholic,St. Peters Church,christian,849463722,143.7884794,-38.3408218
place_of_worship,baptist,Torquay Christian Fellowship,christian,849464095,144.3189514,-38.3324272
place_of_worship,anglican,St. Lukes Church,christian,849464240,144.3229197,-38.3356329
place_of_worship,uniting,St Andrews Uniting Church,christian,850450892,142.9372092,-37.2839811
place_of_worship,evangelical,Bathurst Evangelical Church,christian,856664479,149.5689221,-33.4327806
place_of_worship,anglican,Oak Flats Anglican Church,christian,857789799,150.8204794,-34.564072
place_of_worship,uniting,Neill Street Uniting Church,christian,873841941,143.8608491,-37.5509698
place_of_worship,catholic,St Patrick's,christian,880552461,145.3840757,-17.3794688
place_of_worship,baptist,Yeoval District Baptist Church,christian,880594313,148.6489191,-32.7509902
place_of_worship,catholic,St Josephs Catholic,christian,883823328,145.4779771,-17.2653218
place_of_worship,anglican,Anglican,christian,883823729,145.4781941,-17.2671702
place_of_worship,coptic_orthodox,St John the Baptist and St Elijah the Prophet,christian,884062279,148.5900032,-32.2501474
place_of_worship,catholic,Holy Name of Jesus,christian,891861442,148.8273166,-32.3998416
place_of_worship,anglican,St Matthews,christian,891861456,148.830782,-32.3965894
place_of_worship,roman_catholic,Roman Catholic Chapel,christian,893718805,145.5716104,-37.918832
place_of_worship,uniting,Port Adelaide,christian,899986740,138.5075513,-34.8468291
place_of_worship,uniting,Sunnybank Uniting Church,christian,900416388,153.0568579,-27.6001955
place_of_worship,Free Reformed Churches of Australia,Free Reformed Church of Albany,christian,902767598,117.871254,-35.0044477
place_of_worship,anglican,Church of St John the Divine,christian,903703885,142.1996621,-36.7114439
place_of_worship,anglican,St Paul's,christian,909429770,138.7484386,-34.887538
place_of_worship,catholic,St Pauls,christian,910305305,153.1108624,-27.6354706
place_of_worship,methodist,The Methodist Church of Samao in Queensland,christian,916272937,152.9784037,-27.268448
place_of_worship,uniting,Uniting Church,christian,922270559,153.1990307,-27.7240171
place_of_worship,assemblies_of_god,Forster Christian Life Centre,christian,931320447,152.5244688,-32.2094056
place_of_worship,lutheran,St Paul's Lutheran Church,christian,936409848,151.2129414,-33.8755087
place_of_worship,anglican,All Saints Anglican Church,christian,937436956,151.1113925,-33.7042724
place_of_worship,catholic,Our Lady of the Rosary Catholic Church,christian,937439317,151.1044515,-33.7139694
place_of_worship,salvation_army,Colac Salvation Army,christian,937546138,143.5840085,-38.3380241
place_of_worship,baptist,South Valley Baptist Church,christian,938142776,144.3163917,-38.1959027
place_of_worship,uniting,Goodna Uniting Church,christian,939048783,152.8950164,-27.6086676
place_of_worship,uniting,North Ipswich Uniting Church,christian,939048788,152.7490694,-27.5874861
place_of_worship,uniting,Haigslea Uniting Church,christian,939048789,152.6303668,-27.5711499
place_of_worship,anglican,St Mary's Church,christian,939061813,152.8926025,-26.6881181
place_of_worship,uniting,Kawana Uniting Church,christian,939061845,153.1316441,-26.7364433
place_of_worship,catholic,St Patrick's Cathedral,christian,950966082,151.00314,-33.8086082
place_of_worship,catholic,Christ the King Catholic Church Braybrook,christian,955893506,144.8616537,-37.7865699
place_of_worship,roman_catholic,St Dominics Catholic Church,christian,964850429,149.9812264,-32.856378
place_of_worship,anglican,Saint Johns Church,christian,965893195,152.6635254,-27.8087227
place_of_worship,jehovahs_witness,Jehovahs Witness,christian,965907098,152.6697739,-27.8092693
place_of_worship,presbyterian,St Johns,christian,966774024,150.8905426,-32.2611514
place_of_worship,catholic,Saint Marys,christian,968589860,153.1649129,-28.0206931
place_of_worship,uniting,Canungra Uniting Church,christian,968589866,153.1658729,-28.019928
place_of_worship,anglican,St Paul's,christian,968687671,150.8321551,-31.7644865
place_of_worship,anglican,St Johns,christian,975713740,151.496455,-30.6430377
place_of_worship,anglican,St Stephens Anglican Church,christian,978208552,152.7149363,-30.3388125
place_of_worship,uniting,Uniting Church,christian,978208559,152.7126057,-30.342102099999998
place_of_worship,anglican,St Barnabas Church,christian,983328187,152.9464772,-31.027851
place_of_worship,anglican,St Mark's Anglican Church,christian,984955293,151.0180086,-33.9464211
place_of_worship,lutheran,Bethleham Lutheran Church,christian,987204585,153.3257913,-27.7459137
place_of_worship,greek_orthodox,All Saints,christian,988536912,149.1035048,-35.2214519
place_of_worship,anglican,St Simons,christian,988537092,149.1050926,-35.2205754
place_of_worship,baptist,Wingham Baptist Church,christian,988702949,152.3608247,-31.8677021
place_of_worship,uniting,Manning Uniting Church,christian,990051754,152.5166273,-31.8974287
place_of_worship,uniting,Black Rock Uniting Church,christian,992109494,145.0219667,-37.9764257
place_of_worship,anglican,St Margaret's Anglican Church,christian,992128419,145.6490019,-35.9175192
place_of_worship,catholic,St Joseph's Catholic Church,christian,992151634,145.6509927,-35.9174932
place_of_worship,uniting,Cobram Uniting Church,christian,992535629,145.6518062,-35.9180726
place_of_worship,anglican,St Mark's,christian,992638662,152.5932437,-31.911903
place_of_worship,uniting,Uniting Church,christian,1000729896,150.3893916,-23.646442
place_of_worship,presbyterian,Saint Enoch,christian,1000729903,150.3893058,-23.6442749
place_of_worship,uniting,Kialla Uniting Church,christian,1001695089,149.479584,-34.5553289
place_of_worship,uniting,Uniting Church,christian,1002400606,151.9598246,-32.0039723
place_of_worship,presbyterian,Presbyterian Church,christian,1002400611,151.9609498,-32.005297
place_of_worship,roman_catholic,"St Mary's, Trentham",christian,1003289412,144.3267299,-37.3892149
place_of_worship,uniting,Trentham Uniting Church,christian,1003289414,144.3229855,-37.3905021
place_of_worship,anglican,Trentham Anglican Church,christian,1003289415,144.3242086,-37.3889677
place_of_worship,anglican,Old Anglican Church,christian,1010138858,152.683017,-27.9992545
place_of_worship,anglican,Christ Church,christian,1010138862,152.683296,-27.9992924
place_of_worship,anglican,St Lukes,christian,1010812631,150.862415,-32.0502409
place_of_worship,uniting,St Andrews,christian,1010812829,150.8687987,-32.0524642
place_of_worship,anglican,St Matthias,christian,1012309623,150.6886879,-32.3919952
place_of_worship,baptist,Gateway Baptist,christian,1019436955,153.1311768,-27.5442539
place_of_worship,uniting,Uniting Church Glen Forbes,christian,1024769917,145.5669137,-38.4801059
place_of_worship,catholic,Saint Carthages,christian,1025526342,144.9578807,-37.7933051
place_of_worship,presbyterian,Portland Presbyterian Church,christian,1030781633,149.9787812,-33.3540502
place_of_worship,catholic,St Patrick's Catholic Church,christian,1037195030,150.1547213,-33.4836877
place_of_worship,baptist,Lithgow Baptist Church,christian,1038230539,150.135663,-33.4850247
place_of_worship,uniting,Upper Caboolture Uniting Church,christian,1047483343,152.8949981,-27.1074295
place_of_worship,roman_catholic,St Patrick's Catholic Church Macedon,christian,1055880923,144.5663056,-37.4225651
place_of_worship,catholic,Holy Rosary,christian,1072328486,144.9284888,-37.7948983
place_of_worship,uniting,Seaford Uniting Church,christian,1076842080,145.1286762,-38.1031552
place_of_worship,Community Church,Village Avenue Community Church (VACC),christian,1080163343,153.0390347,-27.5695793
place_of_worship,assemblies_of_god,Shiloh Christian Church,christian,1081526465,152.8878635,-27.6245674
place_of_worship,seventh_day_adventist,Warburton Seventh-Day Adventist Church,christian,1083014701,145.7001498,-37.7529724
place_of_worship,uniting,St David's Uniting Church,christian,1110197493,144.9444764,-37.7628526
place_of_worship,uniting,March Uniting Church,christian,1112786628,149.0934781,-33.2134078
place_of_worship,uniting,Beachport Uniting Church,christian,1112951825,140.0132295,-37.4841038
place_of_worship,baptist,West Orange Baptist Church,christian,1112971868,149.0810702,-33.2685555
place_of_worship,anglican,St John Evangelist,christian,1112998649,149.161047,-33.34465
place_of_worship,lutheran,Good News Lutheran Church,christian,1114597894,152.9282286,-27.5552222
place_of_worship,anglican,Saint Davids Anglican Church,christian,1118050052,152.862635,-28.2102846
place_of_worship,anglican,St Paul the Apostle,christian,1124812194,149.1407283,-33.6098272
place_of_worship,presbyterian,Scots Presbyterian Church,christian,1125615415,150.8551678,-34.6704019
place_of_worship,anglican,Saint Clements Anglican Church,christian,1160953195,151.2398222,-33.8334503
place_of_worship,baptist,Epping Baptist Church,christian,1170757240,151.0798198,-33.7709852
place_of_worship,anglican,St Andrews Cronulla,christian,1190829692,151.1497015,-34.0507321
place_of_worship,catholic,Our Lady Help of Christians,christian,1213287267,142.5211135,-38.3849303
place_of_worship,catholic,St Patrick's Church,christian,1214421479,145.4737477,-38.069462
place_of_worship,catholic,St Peter's Catholic Church,christian,1214806828,145.0461745,-38.4229394
place_of_worship,roman_catholic,St Pius X Catholic Church,christian,1223071289,152.5687341,-28.8876459
place_of_worship,anglican,All Saints Church,christian,1227326142,116.0041633,-31.7958721
place_of_worship,anglican,St Paul's Anglican Church,christian,1228168645,150.1581014,-33.4797899
place_of_worship,anglican,St. Margaret's Anglican Church,christian,1231769388,153.0667886,-27.3207968
place_of_worship,anglican,Holy Trinity Hampton Park,christian,1239734922,145.2578855,-38.0312992
place_of_worship,baptist,Peace Baptist Church,christian,1240671258,150.5332702,-23.32983
place_of_worship,lutheran,St. John's,christian,1240851908,152.544907,-27.5693628
place_of_worship,anglican,All Saints Church,christian,1240978208,150.5323096,-23.3541821
place_of_worship,presbyterian,Kingsley Presbyterian Church,christian,1242795010,115.8053261,-31.8185717
place_of_worship,anglican,St. Andrews Somerville,christian,1247896827,145.1742598,-38.2232461
place_of_worship,anglican,St John's Anglican Church,christian,1257803622,144.2275027,-37.5987158
place_of_worship,catholic,St Brigid's Catholic Church,christian,1257803661,144.2288166,-37.5997729
place_of_worship,uniting,Coopernook Uniting Church,christian,1259077929,152.6137619,-31.8227917
place_of_worship,baptist,Newstead Baptist Church,christian,1260516436,147.1604203,-41.4460881
place_of_worship,pentecostal,Assembly of God,christian,1260653055,144.7148224,-36.3577774
